# MKBOXPRO 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],mag_x[mG],mag_y[mG],mag_z[mG],ah_qvar[LSB],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mag_x[LSB],mag_y[LSB],mag_z[LSB],new_data
227904611,-928.847,-197.152,290.360,-70.000,1260.000,350.000,124.500,198.000,-436.500,,-15227,-3232,4760,-1,18,5,83,132,-291,0x18
227914148,-928.847,-197.152,290.360,-70.000,1260.000,350.000,127.500,201.000,-439.500,,-15227,-3232,4760,-1,18,5,85,134,-293,0x20
227921274,-929.579,-195.505,290.360,-70.000,1540.000,-140.000,127.500,201.000,-439.500,,-15239,-3205,4760,-1,22,-2,85,134,-293,0x18
227924063,-929.579,-195.505,290.360,-70.000,1540.000,-140.000,124.500,195.000,-435.000,,-15239,-3205,4760,-1,22,-2,83,130,-290,0x20
227934009,-929.579,-195.505,290.360,-70.000,1540.000,-140.000,129.000,199.500,-432.000,,-15239,-3205,4760,-1,22,-2,86,133,-288,0x20
227938167,-932.812,-200.324,293.044,-70.000,1260.000,-140.000,129.000,199.500,-432.000,,-15292,-3284,4804,-1,18,-2,86,133,-288,0x18
227943936,-932.812,-200.324,293.044,-70.000,1260.000,-140.000,118.500,198.000,-436.500,,-15292,-3284,4804,-1,18,-2,79,132,-291,0x20
227953876,-932.812,-200.324,293.044,-70.000,1260.000,-140.000,129.000,198.000,-435.000,,-15292,-3284,4804,-1,18,-2,86,132,-290,0x20
227954908,-935.557,-202.276,296.033,70.000,490.000,70.000,129.000,198.000,-435.000,,-15337,-3316,4853,1,7,1,86,132,-290,0x18
227963757,-935.557,-202.276,296.033,70.000,490.000,70.000,124.500,199.500,-427.500,,-15337,-3316,4853,1,7,1,83,133,-285,0x20
227971816,-932.080,-201.971,298.168,-70.000,420.000,280.000,124.500,199.500,-427.500,,-15280,-3311,4888,-1,6,4,83,133,-285,0x18
227973661,-932.080,-201.971,298.168,-70.000,420.000,280.000,118.500,198.000,-432.000,,-15280,-3311,4888,-1,6,4,79,132,-288,0x20
227983606,-932.080,-201.971,298.168,-70.000,420.000,280.000,123.000,202.500,-438.000,,-15280,-3311,4888,-1,6,4,82,135,-292,0x20
227988575,-931.104,-201.239,293.593,-280.000,210.000,490.000,123.000,202.500,-438.000,,-15264,-3299,4813,-4,3,7,82,135,-292,0x18
227993532,-931.104,-201.239,293.593,-280.000,210.000,490.000,117.000,193.500,-438.000,,-15264,-3299,4813,-4,3,7,78,129,-292,0x20
228003336,-931.104,-201.239,293.593,-280.000,210.000,490.000,123.000,205.500,-423.000,,-15264,-3299,4813,-4,3,7,82,137,-282,0x20
228005447,-935.191,-197.640,294.996,-350.000,140.000,280.000,123.000,205.500,-423.000,,-15331,-3240,4836,-5,2,4,82,137,-282,0x18
228013353,-935.191,-197.640,294.996,-350.000,140.000,280.000,132.000,202.500,-432.000,,-15331,-3240,4836,-5,2,4,88,135,-288,0x20
228022222,-942.816,-200.080,293.105,-560.000,350.000,-70.000,132.000,202.500,-432.000,,-15456,-3280,4805,-8,5,-1,88,135,-288,0x18
228023248,-942.816,-200.080,293.105,-560.000,350.000,-70.000,118.500,204.000,-433.500,,-15456,-3280,4805,-8,5,-1,79,136,-289,0x20
228033063,-942.816,-200.080,293.105,-560.000,350.000,-70.000,123.000,196.500,-433.500,,-15456,-3280,4805,-8,5,-1,82,131,-289,0x20
228039115,-946.476,-200.629,291.336,-490.000,280.000,-420.000,123.000,196.500,-433.500,,-15516,-3289,4776,-7,4,-6,82,131,-289,0x18
228042994,-946.476,-200.629,291.336,-490.000,280.000,-420.000,118.500,202.500,-441.000,,-15516,-3289,4776,-7,4,-6,79,135,-294,0x20
228052948,-946.476,-200.629,291.336,-490.000,280.000,-420.000,127.500,199.500,-436.500,,-15516,-3289,4776,-7,4,-6,85,133,-291,0x20
228055880,-937.021,-197.579,296.643,-210.000,350.000,-350.000,127.500,199.500,-436.500,,-15361,-3239,4863,-3,5,-5,85,133,-291,0x18
228062855,-937.021,-197.579,296.643,-210.000,350.000,-350.000,126.000,199.500,-445.500,,-15361,-3239,4863,-3,5,-5,84,133,-297,0x20
228072705,-927.383,-196.176,293.288,0.000,210.000,-560.000,126.000,210.000,-432.000,,-15203,-3216,4808,0,3,-8,84,140,-288,0x38
228082730,-927.383,-196.176,293.288,0.000,210.000,-560.000,132.000,201.000,-436.500,,-15203,-3216,4808,0,3,-8,88,134,-291,0x20
228089584,-924.333,-196.969,295.728,-70.000,280.000,-490.000,132.000,201.000,-436.500,,-15153,-3229,4848,-1,4,-7,88,134,-291,0x18
228092646,-924.333,-196.969,295.728,-70.000,280.000,-490.000,132.000,201.000,-432.000,,-15153,-3229,4848,-1,4,-7,88,134,-288,0x20
228102457,-924.333,-196.969,295.728,-70.000,280.000,-490.000,127.500,205.500,-442.500,,-15153,-3229,4848,-1,4,-7,85,137,-295,0x20
228106347,-929.884,-200.324,294.508,-140.000,560.000,-280.000,127.500,205.500,-442.500,,-15244,-3284,4828,-2,8,-4,85,137,-295,0x18
228112384,-929.884,-200.324,294.508,-140.000,560.000,-280.000,129.000,195.000,-436.500,,-15244,-3284,4828,-2,8,-4,86,130,-291,0x20
228122336,-929.884,-200.324,294.508,-140.000,560.000,-280.000,120.000,202.500,-435.000,,-15244,-3284,4828,-2,8,-4,80,135,-290,0x20
228123233,-923.601,-203.496,294.203,-630.000,490.000,280.000,120.000,202.500,-435.000,,-15141,-3336,4823,-9,7,4,80,135,-290,0x18
228132241,-923.601,-203.496,294.203,-630.000,490.000,280.000,126.000,202.500,-433.500,,-15141,-3336,4823,-9,7,4,84,135,-289,0x20
228140025,-941.047,-200.568,292.312,-280.000,350.000,560.000,126.000,202.500,-433.500,,-15427,-3288,4792,-4,5,8,84,135,-289,0x18
228142147,-941.047,-200.568,292.312,-280.000,350.000,560.000,118.500,202.500,-435.000,,-15427,-3288,4792,-4,5,8,79,135,-290,0x20
228152105,-941.047,-200.568,292.312,-280.000,350.000,560.000,127.500,199.500,-438.000,,-15427,-3288,4792,-4,5,8,85,133,-292,0x20
228156923,-937.692,-198.128,294.081,-70.000,1050.000,490.000,127.500,199.500,-438.000,,-15372,-3248,4821,-1,15,7,85,133,-292,0x18
228162022,-937.692,-198.128,294.081,-70.000,1050.000,490.000,121.500,202.500,-435.000,,-15372,-3248,4821,-1,15,7,81,135,-290,0x20
228171841,-937.692,-198.128,294.081,-70.000,1050.000,490.000,129.000,208.500,-433.500,,-15372,-3248,4821,-1,15,7,86,139,-289,0x20
228173681,-936.411,-195.871,290.848,-70.000,1400.000,210.000,129.000,208.500,-433.500,,-15351,-3211,4768,-1,20,3,86,139,-289,0x18
228182004,-936.411,-195.871,290.848,-70.000,1400.000,210.000,126.000,196.500,-424.500,,-15351,-3211,4768,-1,20,3,84,131,-283,0x20
228190474,-936.411,-195.871,290.848,70.000,700.000,280.000,126.000,196.500,-424.500,,-15351,-3211,4768,1,10,4,84,131,-283,0x10
228190658,-934.276,-202.032,293.837,70.000,700.000,280.000,126.000,196.500,-424.500,,-15316,-3312,4817,1,10,4,84,131,-283,0x08
228191936,-934.276,-202.032,293.837,70.000,700.000,280.000,127.500,196.500,-442.500,,-15316,-3312,4817,1,10,4,85,131,-295,0x20
228201751,-934.276,-202.032,293.837,70.000,700.000,280.000,111.000,208.500,-430.500,,-15316,-3312,4817,1,10,4,74,139,-287,0x20
228207388,-934.276,-200.568,295.667,-70.000,350.000,-140.000,111.000,208.500,-430.500,,-15316,-3288,4847,-1,5,-2,74,139,-287,0x18
228211655,-934.276,-200.568,295.667,-70.000,350.000,-140.000,118.500,205.500,-432.000,,-15316,-3288,4847,-1,5,-2,79,137,-288,0x20
228221609,-934.276,-200.568,295.667,-70.000,350.000,-140.000,120.000,201.000,-436.500,,-15316,-3288,4847,-1,5,-2,80,134,-291,0x20
228224145,-936.655,-195.932,295.972,-70.000,70.000,-140.000,120.000,201.000,-436.500,,-15355,-3212,4852,-1,1,-2,80,134,-291,0x18
228231539,-936.655,-195.932,295.972,-70.000,70.000,-140.000,127.500,193.500,-432.000,,-15355,-3212,4852,-1,1,-2,85,129,-288,0x20
228241080,-935.984,-194.712,294.996,140.000,490.000,-280.000,127.500,193.500,-432.000,,-15344,-3192,4836,2,7,-4,85,129,-288,0x18
228241431,-935.984,-194.712,294.996,140.000,490.000,-280.000,120.000,202.500,-420.000,,-15344,-3192,4836,2,7,-4,80,135,-280,0x20
228251383,-935.984,-194.712,294.996,140.000,490.000,-280.000,129.000,201.000,-433.500,,-15344,-3192,4836,2,7,-4,86,134,-289,0x20
228257830,-935.008,-195.444,292.983,-70.000,1050.000,-280.000,129.000,201.000,-433.500,,-15328,-3204,4803,-1,15,-4,86,134,-289,0x18
228261307,-935.008,-195.444,292.983,-70.000,1050.000,-280.000,127.500,202.500,-427.500,,-15328,-3204,4803,-1,15,-4,85,135,-285,0x20
228271258,-935.008,-195.444,292.983,-70.000,1050.000,-280.000,121.500,199.500,-430.500,,-15328,-3204,4803,-1,15,-4,81,133,-287,0x20
228274728,-931.531,-199.531,290.787,-210.000,1330.000,-490.000,121.500,199.500,-430.500,,-15271,-3271,4767,-3,19,-7,81,133,-287,0x18
228281166,-931.531,-199.531,290.787,-210.000,1330.000,-490.000,118.500,207.000,-432.000,,-15271,-3271,4767,-3,19,-7,79,138,-288,0x20
228290972,-931.531,-199.531,290.787,-210.000,1330.000,-490.000,127.500,193.500,-435.000,,-15271,-3271,4767,-3,19,-7,85,129,-290,0x20
228291463,-930.860,-200.324,290.299,-490.000,1190.000,-560.000,127.500,193.500,-435.000,,-15260,-3284,4759,-7,17,-8,85,129,-290,0x18
228300990,-930.860,-200.324,290.299,-490.000,1190.000,-560.000,126.000,199.500,-435.000,,-15260,-3284,4759,-7,17,-8,84,133,-290,0x20
228308374,-931.592,-199.531,291.763,-630.000,630.000,-420.000,126.000,199.500,-435.000,,-15272,-3271,4783,-9,9,-6,84,133,-290,0x18
228310893,-931.592,-199.531,291.763,-630.000,630.000,-420.000,124.500,210.000,-429.000,,-15272,-3271,4783,-9,9,-6,83,140,-286,0x20
228320838,-931.592,-199.531,291.763,-630.000,630.000,-420.000,132.000,210.000,-427.500,,-15272,-3271,4783,-9,9,-6,88,140,-285,0x20
228325131,-938.851,-197.396,290.360,-490.000,-210.000,-490.000,132.000,210.000,-427.500,,-15391,-3236,4760,-7,-3,-7,88,140,-285,0x18
228330756,-938.851,-197.396,290.360,-490.000,-210.000,-490.000,117.000,199.500,-430.500,,-15391,-3236,4760,-7,-3,-7,78,133,-287,0x20
228340565,-938.851,-197.396,290.360,-490.000,-210.000,-490.000,118.500,207.000,-435.000,,-15391,-3236,4760,-7,-3,-7,79,138,-290,0x20
228342001,-937.692,-197.945,292.739,-490.000,-350.000,-420.000,118.500,207.000,-435.000,,-15372,-3245,4799,-7,-5,-6,79,138,-290,0x18
228350583,-937.692,-197.945,292.739,-490.000,-350.000,-420.000,123.000,199.500,-432.000,,-15372,-3245,4799,-7,-5,-6,82,133,-288,0x20
228358778,-931.897,-200.080,293.715,-420.000,-140.000,-560.000,123.000,199.500,-432.000,,-15277,-3280,4815,-6,-2,-8,82,133,-288,0x18
228360477,-931.897,-200.080,293.715,-420.000,-140.000,-560.000,124.500,204.000,-430.500,,-15277,-3280,4815,-6,-2,-8,83,136,-287,0x20
228370295,-931.897,-200.080,293.715,-420.000,-140.000,-560.000,129.000,201.000,-430.500,,-15277,-3280,4815,-6,-2,-8,86,134,-287,0x20
228375655,-932.568,-198.555,293.288,-630.000,350.000,-490.000,129.000,201.000,-430.500,,-15288,-3255,4808,-9,5,-7,86,134,-287,0x18
228380190,-932.568,-198.555,293.288,-630.000,350.000,-490.000,121.500,205.500,-441.000,,-15288,-3255,4808,-9,5,-7,81,137,-294,0x20
228390151,-932.568,-198.555,293.288,-630.000,350.000,-490.000,121.500,207.000,-432.000,,-15288,-3255,4808,-9,5,-7,81,138,-288,0x20
228392531,-933.971,-198.128,294.752,-350.000,70.000,-280.000,121.500,207.000,-432.000,,-15311,-3248,4832,-5,1,-4,81,138,-288,0x18
228400044,-933.971,-198.128,294.752,-350.000,70.000,-280.000,121.500,208.500,-421.500,,-15311,-3248,4832,-5,1,-4,81,139,-281,0x20
228409333,-933.483,-198.860,295.240,-350.000,-350.000,-70.000,121.500,208.500,-421.500,,-15303,-3260,4840,-5,-5,-1,81,139,-281,0x18
228409953,-933.483,-198.860,295.240,-350.000,-350.000,-70.000,121.500,199.500,-427.500,,-15303,-3260,4840,-5,-5,-1,81,133,-285,0x20
228419906,-933.483,-198.860,295.240,-350.000,-350.000,-70.000,133.500,202.500,-430.500,,-15303,-3260,4840,-5,-5,-1,89,135,-287,0x20
228426062,-933.483,-198.860,295.240,-700.000,840.000,-1050.000,133.500,202.500,-430.500,,-15303,-3260,4840,-10,12,-15,89,135,-287,0x10
228426246,-935.496,-193.980,291.580,-700.000,840.000,-1050.000,133.500,202.500,-430.500,,-15336,-3180,4780,-10,12,-15,89,135,-287,0x08
228429821,-935.496,-193.980,291.580,-700.000,840.000,-1050.000,118.500,199.500,-432.000,,-15336,-3180,4780,-10,12,-15,79,133,-288,0x20
228439783,-935.496,-193.980,291.580,-700.000,840.000,-1050.000,120.000,211.500,-435.000,,-15336,-3180,4780,-10,12,-15,80,141,-290,0x20
228442999,-931.897,-197.396,292.556,-700.000,1190.000,-490.000,120.000,211.500,-435.000,,-15277,-3236,4796,-10,17,-7,80,141,-290,0x18
228449601,-931.897,-197.396,292.556,-700.000,1190.000,-490.000,124.500,201.000,-432.000,,-15277,-3236,4796,-10,17,-7,83,134,-288,0x20
228459548,-931.897,-197.396,292.556,-700.000,1190.000,-490.000,129.000,205.500,-435.000,,-15277,-3236,4796,-10,17,-7,86,137,-290,0x20
228459904,-930.799,-204.960,293.837,-700.000,70.000,-350.000,129.000,205.500,-435.000,,-15259,-3360,4817,-10,1,-5,86,137,-290,0x18
228469432,-930.799,-204.960,293.837,-700.000,70.000,-350.000,114.000,204.000,-433.500,,-15259,-3360,4817,-10,1,-5,76,136,-289,0x20
228476544,-930.799,-204.960,293.837,-700.000,-420.000,-280.000,114.000,204.000,-433.500,,-15259,-3360,4817,-10,-6,-4,76,136,-289,0x10
228476728,-933.300,-196.359,295.484,-700.000,-420.000,-280.000,114.000,204.000,-433.500,,-15300,-3219,4844,-10,-6,-4,76,136,-289,0x08
228479364,-933.300,-196.359,295.484,-700.000,-420.000,-280.000,124.500,207.000,-432.000,,-15300,-3219,4844,-10,-6,-4,83,138,-288,0x20
228489298,-933.300,-196.359,295.484,-700.000,-420.000,-280.000,117.000,207.000,-430.500,,-15300,-3219,4844,-10,-6,-4,78,138,-287,0x20
